game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
GAME-ID,Season that this data sets belongs to.,"Game Date","Away Team'sFive-Men Lineup(Players On The Court)1","Away Team'sFive-Men Lineup(Players On The Court)2","Away Team'sFive-Men Lineup(Players On The Court)3","Away Team'sFive-Men Lineup(Players On The Court)4","Away Team'sFive-Men Lineup(Players On The Court)5","Home Team'sFive-Men Lineup(Players On The Court)1","Home Team'sFive-Men Lineup(Players On The Court)2","Home Team'sFive-Men Lineup(Players On The Court)3","Home Team'sFive-Men Lineup(Players On The Court)4","Home Team'sFive-Men Lineup(Players On The Court)5",Period of the game that the the event described in that row actually occurred.,Accumulated score of away team at that moment in the game,Accumulated score of home team at that moment in the game,Remaining time in the period,Time passed since the period has started.,Duration of the event described in that row.,All events in a game has an id number,The team that has executed the described event,"Various types of events (fouls, freethrows, turnovers etc.)",The player who made the assist if the event is an assisted field goal.,Player of away team who is participating in a jumpball,Player of home team who is participating in a jumpball,Player who blocked a shot,Player who checks in the game,Player who checks out the game,"Freethrows in an order (first, second, third...)",Player who has drawn a foul.,How many free throws are going to be shoot,Player who made this event,Points scored within the event,Player who grabbed the ball after an event.,More details on how the event happened,Shot made or missed,Player who steals the ball,Various types of events occurs in a game,Shot distance (feet),X axis value of the shot,Y axis value of the shot,"X axis value converted to X coordinate on an standard NBA court (94 feet long and 50 feet wide)","Y axis value converted to Y coordinate on an standard NBA court (94 feet long and 50 feet wide)",Description of the play
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Giannis Antetokounmpo,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,22,17,00:00:05,00:11:55,00:00:00,183,MIL,miss,,,,,,,,,,Giannis Antetokounmpo,0,,,missed,,Layup,2,-8,17,25.8,6.7,MISS Antetokounmpo 2' Alley Oop Layup
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Giannis Antetokounmpo,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,22,17,00:00:04,00:11:56,00:00:01,184,LAL,rebound,,,,,,,,,,Markieff Morris,,,,,,rebound defensive,,,,,,Morris REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Giannis Antetokounmpo,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,22,19,00:00:00,00:12:00,00:00:04,185,LAL,shot,Rajon Rondo,,,,,,,,,Kentavious Caldwell-Pope,2,,,made,,Cutting Layup Shot,1,3,6,25.3,88.4,Caldwell-Pope 1' Cutting Layup Shot (2 PTS) (Rondo 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Giannis Antetokounmpo,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,22,19,00:00:00,00:12:00,00:00:00,188,,,,,,,,,,,,,,,,,,unknown,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Giannis Antetokounmpo,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,22,19,00:00:00,00:12:00,00:00:00,187,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:12:00,00:00:00,00:00:00,193,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:11:39,00:00:21,00:00:21,195,MIL,turnover,,,,,,,,,,Pat Connaughton,,,bad pass,,Kentavious Caldwell-Pope,bad pass,,,,,,Caldwell-Pope STEAL (1 STL): Connaughton Bad Pass Turnover (P1.T6)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:11:21,00:00:39,00:00:18,196,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,3PT Jump Shot,27,112,243,36.2,64.7,MISS Kuzma 27' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:11:18,00:00:42,00:00:03,197,MIL,rebound,,,,,,,,,,Giannis Antetokounmpo,,,,,,rebound defensive,,,,,,Antetokounmpo REBOUND (Off:0 Def:5)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:11:10,00:00:50,00:00:08,198,MIL,miss,,,,,,,,,,Eric Bledsoe,0,,,missed,,Driving Floating Jump Shot,10,76,73,17.4,12.3,MISS Bledsoe 11' Driving Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,19,00:11:07,00:00:53,00:00:03,199,LAL,rebound,,,,,,,,,,Dwight Howard,,,,,,rebound defensive,,,,,,Howard REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,22,21,00:10:53,00:01:07,00:00:14,200,LAL,shot,Rajon Rondo,,,,,,,,,Kentavious Caldwell-Pope,2,,,made,,Pullup Jump Shot,17,135,96,38.5,79.4,Caldwell-Pope 17' Pullup Jump Shot (4 PTS) (Rondo 2 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,21,00:10:44,00:01:16,00:00:09,202,MIL,shot,Giannis Antetokounmpo,,,,,,,,,Brook Lopez,3,,,made,,3PT Jump Shot,26,237,95,1.3,14.5,Lopez 26' 3PT Jump Shot (6 PTS) (Antetokounmpo 2 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,21,00:10:25,00:01:35,00:00:19,204,MIL,foul,,,,,,,,Kyle Kuzma,,Brook Lopez,,,s.foul,,,s.foul,,,,,,Lopez S.FOUL (P1.T1) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,22,00:10:25,00:01:35,00:00:00,206,LAL,free throw,,,,,,,1,,2,Kyle Kuzma,1,,,made,,Free Throw 1 of 2,,,,,,Kuzma Free Throw 1 of 2 (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Pat Connaughton,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,23,00:10:25,00:01:35,00:00:00,224,LAL,free throw,,,,,,,2,,2,Kyle Kuzma,1,,,made,,Free Throw 2 of 2,,,,,,Kuzma Free Throw 2 of 2 (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,23,00:10:25,00:01:35,00:00:00,207,MIL,sub,,,,,Wesley Matthews,Pat Connaughton,,,,Pat Connaughton,,,,,,sub,,,,,,SUB: Matthews FOR Connaughton
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,25,23,00:10:04,00:01:56,00:00:21,209,LAL,foul,,,,,,,,Brook Lopez,,Dwight Howard,,,s.foul,,,s.foul,,,,,,Howard S.FOUL (P1.T1) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,26,23,00:10:04,00:01:56,00:00:00,211,MIL,free throw,,,,,,,1,,2,Brook Lopez,1,,,made,,Free Throw 1 of 2,,,,,,Lopez Free Throw 1 of 2 (7 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,26,23,00:10:04,00:01:56,00:00:00,212,MIL,free throw,,,,,,,2,,2,Brook Lopez,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Lopez Free Throw 2 of 2
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,26,23,00:10:03,00:01:57,00:00:01,213,LAL,rebound,,,,,,,,,,Dwight Howard,,,,,,rebound defensive,,,,,,Howard REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,26,23,00:10:02,00:01:58,00:00:01,457,LAL,turnover,,,,,,,,,,Dwight Howard,,,,,Giannis Antetokounmpo,lost ball,,,,,,Howard Lost Ball Turnover (P1.T5): Antetokounmpo STEAL (1 STL)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,28,23,00:09:58,00:02:02,00:00:04,214,MIL,shot,,,,,,,,,,Giannis Antetokounmpo,2,,,made,,Driving Dunk,1,-13,1,26.3,5.1,Antetokounmpo 1' Driving Dunk (12 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,28,25,00:09:41,00:02:19,00:00:17,215,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,3,-11,32,23.9,85.8,James 3' Driving Layup (4 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:29,00:02:31,00:00:12,216,MIL,shot,Giannis Antetokounmpo,,,,,,,,,Kyle Korver,3,,,made,,3PT Jump Shot,27,199,179,5.1,22.9,Korver 27' 3PT Jump Shot (3 PTS) (Antetokounmpo 3 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:17,00:02:43,00:00:12,218,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,3PT Jump Shot,24,-236,60,1.4,83,MISS Kuzma 24' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:17,00:02:43,00:00:00,219,MIL,rebound,,,,,,,,,,Brook Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:10,00:02:50,00:00:07,220,MIL,miss,,,,,,,,,,Giannis Antetokounmpo,0,,,missed,,3PT Pullup Jump Shot,26,-169,193,41.9,24.3,MISS Antetokounmpo 26' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:08,00:02:52,00:00:02,221,LAL,rebound,,,,,,,,,,Rajon Rondo,,,,,,rebound defensive,,,,,,Rondo REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Kyle Kuzma,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:00,00:03:00,00:00:08,222,MIL,foul,,,,,,,,Dwight Howard,,Giannis Antetokounmpo,,,p.foul,,,p.foul,,,,,,Antetokounmpo P.FOUL (P2.T2) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Rajon Rondo,LeBron James,2,31,25,00:09:00,00:03:00,00:00:00,225,LAL,sub,,,,,Anthony Davis,Kyle Kuzma,,,,Kyle Kuzma,,,,,,sub,,,,,,SUB: Davis FOR Kuzma
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,31,25,00:09:00,00:03:00,00:00:00,226,LAL,sub,,,,,Alex Caruso,Rajon Rondo,,,,Rajon Rondo,,,,,,sub,,,,,,SUB: Caruso FOR Rondo
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,31,27,00:08:46,00:03:14,00:00:14,229,LAL,shot,LeBron James,,,,,,,,,Alex Caruso,2,,,made,,Driving Layup,3,15,23,26.5,86.7,Caruso 3' Driving Layup (4 PTS) (James 3 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,33,27,00:08:33,00:03:27,00:00:13,231,MIL,shot,Giannis Antetokounmpo,,,,,,,,,Eric Bledsoe,2,,,made,,Cutting Layup Shot,2,14,10,23.6,6,Bledsoe 2' Cutting Layup Shot (2 PTS) (Antetokounmpo 4 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,33,27,00:08:30,00:03:30,00:00:03,233,LAL,miss,,,,,,,,,,Kentavious Caldwell-Pope,0,,,missed,,3PT Pullup Jump Shot,26,138,221,38.8,66.9,MISS Caldwell-Pope 26' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,33,27,00:08:27,00:03:33,00:00:03,234,MIL,rebound,,,,,,,,,,Giannis Antetokounmpo,,,,,,rebound defensive,,,,,,Antetokounmpo REBOUND (Off:0 Def:6)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:17,00:03:43,00:00:10,235,MIL,shot,Wesley Matthews,,,,,,,,,Brook Lopez,3,,,made,,3PT Jump Shot,26,-44,260,29.4,31,Lopez 26' 3PT Jump Shot (10 PTS) (Matthews 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Kentavious Caldwell-Pope,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:17,00:03:43,00:00:00,237,LAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,LAKERS Timeout: Regular (Full 2 Short 0)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Kyle Korver,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:17,00:03:43,00:00:00,238,LAL,sub,,,,,Danny Green,Kentavious Caldwell-Pope,,,,Kentavious Caldwell-Pope,,,,,,sub,,,,,,SUB: Green FOR Caldwell-Pope
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Giannis Antetokounmpo,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:17,00:03:43,00:00:00,239,MIL,sub,,,,,Khris Middleton,Kyle Korver,,,,Kyle Korver,,,,,,sub,,,,,,SUB: Middleton FOR Korver
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:17,00:03:43,00:00:00,240,MIL,sub,,,,,Marvin Williams,Giannis Antetokounmpo,,,,Giannis Antetokounmpo,,,,,,sub,,,,,,SUB: Williams FOR Antetokounmpo
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:11,00:03:49,00:00:06,244,LAL,foul,,,,,,,,Wesley Matthews,,Anthony Davis,,,,,,off.foul,,,,,,Davis OFF.Foul (P3) (K.Fitzgerald)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:08:11,00:03:49,00:00:00,247,LAL,turnover,,,,,,,,,,Anthony Davis,,,,,,offensive foul turnover,,,,,,Davis Offensive Foul Turnover (P2.T6)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,27,00:07:57,00:04:03,00:00:14,248,MIL,turnover,,,,,,,,,,Eric Bledsoe,,,bad pass,,Dwight Howard,bad pass,,,,,,Howard STEAL (1 STL): Bledsoe Bad Pass Turnover (P2.T7)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:47,00:04:13,00:00:10,249,LAL,shot,Danny Green,,,,,,,,,LeBron James,2,,,made,,Driving Dunk,2,-9,20,24.1,87,James 2' Driving Dunk (6 PTS) (Green 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:37,00:04:23,00:00:10,251,MIL,miss,,,,,,,,,,Wesley Matthews,0,,,missed,,3PT Jump Shot,26,198,171,5.2,22.1,MISS Matthews 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:34,00:04:26,00:00:03,252,LAL,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:29,00:04:31,00:00:05,254,LAL,turnover,,,,,,,,,,LeBron James,,,bad pass,,Wesley Matthews,bad pass,,,,,,James Bad Pass Turnover (P2.T7): Matthews STEAL (2 STL)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:20,00:04:40,00:00:09,255,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,Turnaround Jump Shot,4,-6,45,25.6,9.5,MISS Middleton 5' Turnaround Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:19,00:04:41,00:00:01,256,LAL,rebound,,,,,,,,,,Alex Caruso,,,,,,rebound defensive,,,,,,Caruso REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:11,00:04:49,00:00:08,257,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,3PT Jump Shot,25,-149,205,10.1,68.5,MISS Davis 25' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,36,29,00:07:10,00:04:50,00:00:01,258,MIL,rebound,,,,,,,,,,Khris Middleton,,,,,,rebound defensive,,,,,,Middleton REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,38,29,00:07:01,00:04:59,00:00:09,259,MIL,shot,,,,,,,,,,Eric Bledsoe,2,,,made,,Driving Layup,2,8,21,24.2,7.1,Bledsoe 2' Driving Layup (4 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Anthony Davis,Dwight Howard,Alex Caruso,LeBron James,2,38,29,00:06:52,00:05:08,00:00:09,260,LAL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,LAKERS Timeout: Regular (Full 3 Short 0)
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,LeBron James,2,38,29,00:06:52,00:05:08,00:00:00,261,LAL,sub,,,,,Kyle Kuzma,Anthony Davis,,,,Anthony Davis,,,,,,sub,,,,,,SUB: Kuzma FOR Davis
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Eric Bledsoe,Brook Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:52,00:05:08,00:00:00,262,LAL,sub,,,,,Avery Bradley,LeBron James,,,,LeBron James,,,,,,sub,,,,,,SUB: Bradley FOR James
'0021900939,2019-20 Regular Season,06/03/2020,Wesley Matthews,Marvin Williams,Pat Connaughton,Brook Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:52,00:05:08,00:00:00,263,MIL,sub,,,,,Pat Connaughton,Eric Bledsoe,,,,Eric Bledsoe,,,,,,sub,,,,,,SUB: Connaughton FOR Bledsoe
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Brook Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:52,00:05:08,00:00:00,264,MIL,sub,,,,,Donte DiVincenzo,Wesley Matthews,,,,Wesley Matthews,,,,,,sub,,,,,,SUB: DiVincenzo FOR Matthews
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:52,00:05:08,00:00:00,265,MIL,sub,,,,,Robin Lopez,Brook Lopez,,,,Brook Lopez,,,,,,sub,,,,,,SUB: Lopez FOR Lopez
'0021900939,2019-20 Regular Season,06/03/2020,Donte DiVincenzo,Marvin Williams,Pat Connaughton,Robin Lopez,Khris Middleton,Danny Green,Kyle Kuzma,Dwight Howard,Alex Caruso,Avery Bradley,2,38,29,00:06:38,00:05:22,00:00:14,271,LAL,miss,,,,,,,,,,Dwight Howard,0,,,missed,,Hook Shot,3,-19,22,23.1,86.8,MISS Howard 3' Hook Shot
